uranium_lead_ratio,carbon_14_ratio,radioactive_decay_series,stratigraphic_layer_depth,geological_period,paleomagnetic_data,inclusion_of_other_fossils,isotopic_composition,surrounding_rock_type,stratigraphic_position,fossil_size,fossil_weight,age
0.5035218599855079,0.22703959402455443,0.705594484666928,255.19,Triassic,Reversed polarity,True,1.7575211266629038,Limestone,Bottom,88.96,297.7,53461
0.7887443013165065,0.5396185280282447,1.2216443076399486,12.41,Paleogene,Normal polarity,True,0.6114156179151873,Shale,Top,69.38,398.64,44138
0.18705698778402363,0.8798602125989505,0.5754824764098984,28.95,Ordovician,Normal polarity,False,0.6949443875129813,Sandstone,Middle,13.94,236.93,19738
0.9274624817071446,0.34402072427392105,0.38812261991140234,17.0,Triassic,Normal polarity,False,1.3957279947399455,Conglomerate,Bottom,82.1,321.85,57238
0.8268332159818761,0.0061993435772235705,0.10874056170649254,264.1,Permian,Normal polarity,False,1.0158781340642156,Conglomerate,Bottom,138.24,312.35,61950
0.4513392971801186,0.8559162053241259,0.7806261317178506,122.31,Cretaceous,Normal polarity,True,0.17157405394161385,Shale,Top,30.11,74.07,37092
0.20273070819894112,0.33506015040938064,0.19916415255575276,68.57,Jurassic,Normal polarity,True,1.2507806331102223,Sandstone,Bottom,85.69,260.28,18615
0.5826304145254395,0.09462110890887207,0.5678493810053051,76.24,Triassic,Normal polarity,False,1.118825523591839,Shale,Bottom,86.45,378.32,41148
0.30646105153885167,0.08003039852607727,1.1174380756240798,162.16,Paleogene,Normal polarity,False,0.524939745225735,Shale,Bottom,133.51,422.93,34549
0.665511326777952,0.3098533170841412,0.8735059534784435,135.89,Cretaceous,Normal polarity,True,1.314860541092342,Conglomerate,Bottom,56.53,468.84,50311
0.46710092191339325,0.5486141609783757,0.9586701232277526,152.58,Paleogene,Normal polarity,True,1.049511760603551,Shale,Middle,109.9,213.63,35103
1.1757913040269683,0.655381522906861,0.06805728952194445,295.37,Cretaceous,Reversed polarity,True,0.6573433950161014,Limestone,Middle,30.71,210.67,76970
0.961795250993309,0.46579677520607987,0.4013703746231317,147.59,Triassic,Reversed polarity,False,1.411220680440707,Limestone,Middle,56.77,357.82,59545
0.9615088325588166,0.2990955526531824,0.49715561141906717,31.93,Paleogene,Normal polarity,False,1.4959184120905935,Limestone,Bottom,28.6,174.67,59201
0.7001337337921443,0.1621000876775893,0.5438504142338765,53.94,Neogene,Reversed polarity,False,1.1617660490891981,Conglomerate,Middle,76.34,178.54,39588
0.19421072570702164,0.42061142516679384,0.14515667396527923,181.27,Permian,Normal polarity,True,0.7188718493817978,Sandstone,Middle,159.2,115.07,21742
0.6428019440731194,0.024830444440513577,0.39629264487932914,93.46,Paleogene,Normal polarity,True,0.5305112878732541,Limestone,Middle,113.53,508.5,33967
0.08470718098657529,0.2763040517539433,0.5564479578239536,176.74,Cambrian,Normal polarity,True,1.6937705480304799,Limestone,Bottom,16.56,71.05,22892
0.672135439172205,0.848311262964359,0.33248966189246704,167.4,Jurassic,Normal polarity,False,1.021117885278708,Limestone,Middle,85.93,366.42,46562
0.3440411049470176,0.6207359484101219,0.1987192301845816,208.98,Jurassic,Normal polarity,True,0.8069005974648802,Shale,Middle,74.65,213.02,30867
0.6408542197196931,0.5074922089172114,0.9207344457200164,48.16,Triassic,Normal polarity,True,0.4158697796665424,Conglomerate,Bottom,26.26,425.19,43403
0.12854452492189683,0.3337036009942271,0.3446783553547253,214.36,Neogene,Reversed polarity,False,1.3769643341843938,Shale,Top,98.53,412.09,21892
0.5498472512629466,0.1864405940282468,0.5820058077379483,68.46,Cretaceous,Normal polarity,False,0.9147894495814726,Shale,Bottom,75.54,676.48,37295
0.3320713618348789,0.2995174016920704,0.21637261964666496,104.61,Permian,Normal polarity,True,1.6047937128459457,Sandstone,Bottom,21.07,85.61,28338
0.7197839652873066,0.2954851335432332,0.3127885075306328,90.1,Cretaceous,Reversed polarity,True,1.4772490413766497,Sandstone,Bottom,55.82,143.62,49198
0.5312252857382329,0.3551051389694452,0.804984754454293,3.05,Triassic,Normal polarity,True,0.31382301968125925,Sandstone,Bottom,78.03,481.45,34380
0.3660369134964176,0.7802806173143705,1.0425338067740673,58.96,Jurassic,Reversed polarity,False,0.27611753188917426,Shale,Bottom,88.8,2.28,36212
0.8700408187868203,0.5447608892076632,0.6105233597485289,296.81,Devonian,Normal polarity,False,0.12070414756601877,Sandstone,Top,61.74,429.77,62429
0.23836689758704677,0.10888077184243564,0.7432874403536731,117.26,Cambrian,Normal polarity,True,0.44956317619658215,Limestone,Bottom,116.41,30.87,25925
0.8263393287218113,0.7082683695151207,0.15567926420988942,137.44,Devonian,Normal polarity,True,1.679960168253778,Limestone,Bottom,106.94,441.72,63456
0.34391043577360736,0.33993908970298614,0.43757013933622174,34.1,Paleogene,Normal polarity,False,1.275165290265843,Sandstone,Middle,43.57,228.14,21154
0.470506684042336,0.09053327268960601,0.5117838261876955,278.51,Triassic,Normal polarity,True,0.6226253430285832,Sandstone,Bottom,38.06,169.88,45065
0.6626554135887835,0.1468397674285915,0.5569532172238683,126.0,Cambrian,Normal polarity,True,1.933208977502406,Limestone,Bottom,75.6,305.31,50414
1.0635794804699694,0.6385671702927097,0.443827325264426,130.76,Triassic,Normal polarity,False,1.1220765876489032,Shale,Bottom,33.49,244.4,74340
0.43144593719052676,0.4242625017229682,0.8482018256510566,87.26,Cretaceous,Normal polarity,False,1.3716405435137076,Shale,Bottom,95.58,310.37,39141
0.19595871619924507,0.46737538318652005,0.5488610135496271,187.14,Neogene,Normal polarity,True,1.013234006320577,Limestone,Middle,177.59,642.67,23881
0.6257538274698313,0.4404088237606512,0.2600756402591773,76.29,Jurassic,Normal polarity,True,1.2335228302096408,Limestone,Bottom,87.19,535.01,44831
0.5742901653572928,0.7283379247641382,0.667932822033253,30.05,Devonian,Normal polarity,True,1.8146862968136772,Conglomerate,Bottom,37.1,194.91,42648
0.3914621254158287,0.6195501768383255,0.37143343940119955,199.61,Permian,Normal polarity,True,0.2617186222254614,Limestone,Bottom,64.28,271.97,41202
0.19329360447142402,0.31419446991125677,0.47100320951458624,158.79,Ordovician,Normal polarity,True,2.5277754760135185,Sandstone,Top,43.88,468.32,24251
0.5736342544012176,0.9925259811955859,1.0683402528865655,122.6,Permian,Normal polarity,False,1.1143806805029706,Shale,Bottom,23.93,159.72,56743
0.4459505578443983,0.7452650047947068,0.025700908883837248,211.88,Devonian,Reversed polarity,True,1.0379942361097128,Limestone,Middle,62.29,606.54,38477
0.7238194206930557,0.5992346843703024,1.193122480404583,366.28,Cretaceous,Reversed polarity,True,1.331759614158629,Limestone,Bottom,89.07,824.56,72485
0.42482252831627176,0.7545271028326651,0.5331901364266766,157.58,Cretaceous,Normal polarity,False,1.9182876120318157,Limestone,Bottom,25.66,582.19,42390
0.43300179225171553,0.2090799687191413,0.8664078966500928,137.78,Triassic,Normal polarity,True,0.2620741058370588,Sandstone,Middle,51.19,342.34,31663
0.31640115449995976,0.6071700475456309,0.2473277616899357,137.47,Devonian,Normal polarity,False,0.2608427284898927,Conglomerate,Middle,22.45,93.79,27516
0.24425919903114662,0.19858645250256707,0.1591929645574678,274.17,Triassic,Reversed polarity,False,1.4747387129561909,Sandstone,Bottom,20.97,336.28,34353
0.12989606059277697,0.5732587428841796,0.41352582126106674,330.6,Cambrian,Normal polarity,True,0.6439836793503904,Limestone,Bottom,59.18,52.05,38636
0.40544458726932275,0.1557232441009227,0.3626993143958388,26.26,Permian,Normal polarity,True,0.2573504574639069,Sandstone,Middle,52.74,501.66,20870
0.7067458303785892,0.19863985117644883,0.7968591678619821,335.82,Cambrian,Normal polarity,True,1.3842691410854928,Shale,Middle,121.12,165.14,59644
0.16928160975127388,0.38482700058078073,0.8896280666935084,230.4,Paleogene,Normal polarity,True,1.1428595396733465,Shale,Middle,70.37,16.16,25439
0.3703823701222877,0.3032053265341992,1.1622148313509308,152.66,Permian,Normal polarity,True,0.7874189620276714,Sandstone,Top,56.81,134.42,32032
0.3721739541750264,0.14342985959399604,0.8710151566907713,2.51,Devonian,Reversed polarity,True,1.4446698700547698,Sandstone,Bottom,73.21,99.11,27924
0.8837970363983472,0.7295183346579064,0.36990771116172083,232.06,Triassic,Normal polarity,False,0.32981196350804726,Shale,Bottom,48.35,761.71,74721
0.6210630397242198,0.7191708254663722,0.4271967137220094,170.37,Devonian,Normal polarity,False,1.1630155290602655,Limestone,Middle,33.66,359.98,44996
0.8970432407401124,0.17151196216483416,1.0007768671855186,91.7,Cambrian,Normal polarity,False,0.8181909241607301,Shale,Middle,23.13,176.72,56036
0.7078991662474409,0.48542293298362427,0.39053765306179755,142.46,Paleogene,Reversed polarity,True,2.052209284125324,Conglomerate,Bottom,7.76,439.2,55316
0.32422830503374295,0.6525437093725821,0.38493574711959916,186.05,Triassic,Normal polarity,False,0.8922315763983001,Shale,Middle,10.92,616.12,29806
0.7984655525015292,0.07117098205708064,0.4173366812438903,231.91,Jurassic,Normal polarity,True,0.4325473449689254,Conglomerate,Bottom,106.52,649.16,59514
0.06665142381122657,0.043121908143720966,0.6705490734594507,94.76,Cretaceous,Normal polarity,False,0.850458006123242,Sandstone,Bottom,156.91,181.07,12261
0.22547694061209755,0.5492653732178447,0.7207782014305747,283.06,Cambrian,Normal polarity,True,0.7305454313958046,Sandstone,Bottom,107.02,605.47,42639
0.6487968667375578,0.5026739550912833,0.3172467760211941,72.98,Cretaceous,Normal polarity,True,0.35370281981569623,Sandstone,Bottom,42.2,110.65,42022
0.6629192619828457,0.0722868166646058,0.5349997909510712,121.97,Permian,Normal polarity,True,1.6939569074317187,Shale,Bottom,87.17,435.68,48926
0.3662558670732187,0.6745140493380717,0.7147305735930253,64.89,Paleogene,Reversed polarity,True,2.4759582973284604,Sandstone,Middle,76.17,220.75,28239
0.7957385405371802,0.12101366675941794,0.03886196183380741,191.52,Jurassic,Normal polarity,True,0.08095155568620244,Sandstone,Middle,40.48,270.16,46828
0.42109356856087643,0.2024912736400384,0.219197659839652,274.74,Jurassic,Reversed polarity,False,1.4841470807959989,Limestone,Top,77.53,496.15,38045
0.7405520233903236,0.17056526917658926,0.44408156465745097,283.32,Cambrian,Reversed polarity,False,1.0372050965297555,Conglomerate,Bottom,66.48,152.15,68611
0.46600146564691625,0.21725391718293333,0.6649474929900324,105.2,Devonian,Normal polarity,False,1.4223400295655966,Limestone,Bottom,35.33,182.08,38596
0.3874777036876616,0.5858963555447567,1.154330651462892,110.29,Cambrian,Reversed polarity,True,0.2677667810714254,Sandstone,Bottom,136.23,313.45,43407
0.46036216035206046,0.05180134593612612,0.34885204186673174,39.65,Jurassic,Normal polarity,True,1.054755160967535,Limestone,Bottom,188.06,463.44,31239
0.7442593338275316,0.5145985199811908,0.037687000530580717,67.75,Cambrian,Normal polarity,False,0.40102313248566507,Shale,Bottom,108.55,454.22,52749
0.7239238806143039,0.3211262179856948,0.057600456804040134,34.53,Cambrian,Reversed polarity,True,0.6006861320059491,Shale,Bottom,63.51,595.73,48390
0.3472467612814207,0.5800576163289138,0.5456057362412252,56.68,Cambrian,Normal polarity,True,1.0654121938730596,Shale,Bottom,133.6,588.89,31577
0.1688214301751345,0.3947570905316408,0.54320019763729,25.95,Cambrian,Normal polarity,False,1.0496317580788028,Shale,Bottom,28.0,579.7,19017
0.4956141201902727,0.018176735481182538,0.49419146697180794,32.09,Cretaceous,Normal polarity,False,0.8730039700225762,Conglomerate,Bottom,103.53,498.33,30120
0.33861588170391005,0.24617594902742063,0.7788940908551514,146.44,Ordovician,Normal polarity,True,0.8466326845091652,Limestone,Bottom,32.59,442.68,35754
0.27504544124333274,0.29627665683231347,0.47161902167001946,86.68,Triassic,Normal polarity,True,1.3252667217231648,Sandstone,Middle,122.11,49.28,21617
0.7558376963619589,0.6801895253676922,0.5943263382501411,247.59,Devonian,Reversed polarity,True,1.0992282163243037,Shale,Bottom,96.11,92.0,73662
0.3724416935937457,0.8201510649153907,0.5147331415442701,173.3,Jurassic,Reversed polarity,True,1.0408449023580102,Sandstone,Bottom,174.51,162.75,42718
0.2592783243473029,0.4967380694558512,0.8481648183237763,50.08,Jurassic,Normal polarity,False,1.2601448516589098,Sandstone,Middle,89.75,144.29,19924
0.64640584289566,0.37419889112253424,0.724224845154886,178.86,Cretaceous,Normal polarity,False,1.27179911120073,Limestone,Middle,99.45,595.56,44572
0.6029612871553509,0.24993485848797659,0.3360597963176213,124.29,Triassic,Reversed polarity,True,0.10613251838873189,Conglomerate,Bottom,141.34,195.86,46177
0.23673428545857517,0.08119755387656867,0.6524577208481113,294.62,Devonian,Reversed polarity,True,0.35527273854944114,Shale,Bottom,135.48,469.75,39549
0.5557378968055596,0.50873977529742,0.6091563509842185,309.9,Jurassic,Reversed polarity,True,0.7829213471579037,Sandstone,Bottom,82.89,433.48,58464
0.3421184121109756,0.5862387747501301,0.5472102073634353,14.47,Jurassic,Normal polarity,True,0.5794072867890415,Sandstone,Bottom,7.04,241.84,26565
0.5252361060074535,0.23060332144503426,0.8406012001689029,289.16,Cambrian,Normal polarity,True,1.7134495521496547,Limestone,Bottom,18.98,433.56,57877
0.55939476496943,0.8050001501850567,0.521298077254469,215.44,Devonian,Normal polarity,False,1.4936404279234288,Shale,Bottom,32.58,334.23,56445
1.0793138104868651,0.3931768675717937,0.5062415492276506,163.4,Neogene,Reversed polarity,False,1.3521898514930997,Shale,Top,55.14,146.5,64237
0.7143287788046306,0.8436476223414264,0.4982888342269557,170.04,Triassic,Normal polarity,False,1.4681565167396813,Limestone,Bottom,63.42,541.48,59736
0.2873116700421939,0.15618727799847773,0.9362637895091084,130.46,Cretaceous,Reversed polarity,True,0.4432765292619189,Sandstone,Bottom,108.41,149.23,30836
0.9405230650335279,0.4135471226754409,0.38523040380511436,100.1,Devonian,Normal polarity,True,0.22359054735090406,Shale,Bottom,59.4,228.49,65506
0.19120399583377357,0.437964589161776,0.11690395568530479,179.12,Jurassic,Normal polarity,True,1.5086325403230665,Conglomerate,Bottom,63.63,556.14,24430
0.6658426173211477,0.5694104683302765,0.7417951451332316,270.64,Cambrian,Normal polarity,False,0.8756568642197953,Sandstone,Bottom,176.64,318.87,67425
0.2014719278273326,0.5913806366078194,0.008078437800678129,255.5,Jurassic,Normal polarity,False,0.12161544470729685,Sandstone,Bottom,69.55,614.45,30836
0.3583708940778343,0.5080389132705992,1.1410688288931232,140.41,Triassic,Normal polarity,False,0.3896577782697343,Limestone,Top,32.36,182.39,32633
0.4365397910123701,0.6394273234296386,0.6419741144088785,226.11,Devonian,Normal polarity,True,0.8267892460228328,Sandstone,Bottom,42.22,468.76,46213
0.3579053077424075,0.4335540108246685,0.6233373450042398,270.27,Permian,Normal polarity,False,1.1751358640774225,Shale,Bottom,165.54,64.02,44459
0.4833206080841379,0.26917631639171524,1.1021461929369802,156.08,Paleogene,Normal polarity,True,0.5945995183173367,Conglomerate,Middle,96.78,179.05,34197
0.49503812874089803,0.35277798208174405,0.4623833653689876,84.48,Permian,Normal polarity,True,1.2439820494890512,Limestone,Middle,107.68,855.26,32124
0.06207196413481647,0.2085085301677826,0.440653837361917,121.75,Triassic,Normal polarity,True,0.25328079446490387,Shale,Middle,33.76,508.59,13749
0.537974706145082,0.545439038728319,0.735920412175814,161.15,Carboniferous,Normal polarity,True,0.6889366829340693,Limestone,Middle,6.33,120.66,41050
0.4059420991620267,0.28119227712739137,0.25825743244945143,126.14,Triassic,Normal polarity,True,0.8090764898390321,Limestone,Bottom,54.07,3.68,33344
0.4455086201389492,0.54773209394956,0.2824837966027841,97.08,Jurassic,Reversed polarity,True,0.945265336617579,Shale,Bottom,63.29,293.2,36404
0.8000325186726287,0.4976645453049988,0.30374415474746663,75.69,Cretaceous,Normal polarity,True,0.8671444548114774,Conglomerate,Middle,65.53,306.39,42019
0.734096524006953,0.3994488890136627,0.1275957398195488,81.77,Cambrian,Normal polarity,False,0.5469633499739365,Limestone,Middle,84.55,347.29,42639
0.09701518051276514,0.5537340209508207,0.30914731999110173,405.35,Neogene,Normal polarity,True,0.9029266466565649,Sandstone,Bottom,55.28,56.88,32982
0.4381949619817404,0.25508452063526554,0.4193886377962366,73.92,Cretaceous,Normal polarity,True,2.1270705175459588,Shale,Bottom,95.35,179.82,33039
0.6180741151994343,0.5768581753282578,0.13922090088863698,2.28,Cretaceous,Normal polarity,False,1.4655525369340112,Shale,Bottom,133.87,266.01,39468
0.23031259408441118,0.8634202364202309,0.8096065469876604,103.51,Triassic,Normal polarity,True,1.0347093512240715,Sandstone,Middle,87.85,444.66,26744
0.033920196259438706,0.021151252694691203,0.24273001790475984,242.4,Permian,Normal polarity,True,0.17574933583741575,Shale,Middle,112.11,513.05,16177
0.3393883733779759,0.7957619248382166,0.2817120627605274,118.62,Permian,Normal polarity,True,1.7785277838158347,Limestone,Middle,81.44,170.3,28223
0.35609353235720065,0.22334194169371518,0.8376123082287131,84.72,Cambrian,Reversed polarity,False,0.6369745268903206,Conglomerate,Bottom,131.55,49.11,34290
0.5381810529039253,0.6398790555503242,0.5875396256779116,123.01,Triassic,Normal polarity,True,0.9519745138106149,Limestone,Bottom,6.59,307.28,45280
0.9746126676148845,0.4790081797613315,0.8565627239818818,167.85,Triassic,Normal polarity,True,0.9959878654348878,Limestone,Top,36.66,193.88,60724
0.37789508780186093,0.33050445556378655,0.7138081294594294,121.53,Devonian,Normal polarity,True,1.1427968972062659,Shale,Bottom,67.41,245.74,34054
0.46121018669337477,0.7393573745669616,0.27744354138561805,139.23,Cambrian,Reversed polarity,True,1.5934123835880185,Conglomerate,Middle,85.56,351.35,35530
0.245708580768714,0.5030736186585005,0.4052607983778753,8.86,Cambrian,Reversed polarity,True,0.9320250149191889,Limestone,Top,21.29,723.44,19123
0.8268589157520436,0.5694256064676506,0.007321475195233573,107.14,Cretaceous,Normal polarity,True,0.8829724326803138,Conglomerate,Bottom,60.79,16.11,54770
0.5831160612282058,0.4632129936552788,1.13878775239543,132.74,Devonian,Normal polarity,False,0.24626951947110903,Sandstone,Bottom,21.93,515.5,49100
0.3534516311763827,0.3146191253255122,1.110962663562307,98.56,Carboniferous,Normal polarity,False,0.8878414838119444,Shale,Middle,21.49,13.45,28419
0.26003187393403077,0.2756172441126892,0.08249178115752986,60.22,Cambrian,Reversed polarity,True,0.3729406145228202,Limestone,Top,99.82,43.92,18403
0.4992310243971653,0.29250893887763135,0.41093418624470457,405.59,Cambrian,Normal polarity,True,0.620852970861545,Conglomerate,Bottom,43.04,7.3,57447
0.2667456549763752,0.4832394484327712,0.7516331735521395,120.48,Triassic,Normal polarity,True,0.727369937804127,Sandstone,Bottom,92.51,547.79,30263
0.5939664804064712,0.16703216278015065,0.5772363863768406,81.31,Cretaceous,Normal polarity,True,0.647532137918565,Sandstone,Bottom,83.33,358.4,42282
0.37314508722394,0.38303870083382907,0.099250552397976,196.55,Cretaceous,Normal polarity,True,1.437934298592377,Sandstone,Bottom,39.79,425.55,33206
0.42138470085913804,0.1989829637498929,0.9821535897409879,213.51,Cretaceous,Normal polarity,True,0.5222902530939164,Shale,Top,41.14,453.76,35090
0.6324202870500195,0.37480725437021034,0.17893596854927926,282.08,Triassic,Normal polarity,True,0.9057422811917237,Shale,Bottom,100.25,216.85,56330
0.11837768049410158,0.33223244321177364,0.5820110758040662,164.47,Jurassic,Normal polarity,False,0.29124908176618797,Conglomerate,Middle,78.41,535.61,17651
0.37266814954254684,0.46362169952453247,1.1627279545145703,167.71,Triassic,Reversed polarity,True,1.060144701237528,Sandstone,Middle,9.21,217.3,33968
0.05919565749281669,0.8969033212880815,0.3637193500206383,54.27,Cambrian,Normal polarity,True,0.861956520244759,Shale,Bottom,88.81,564.32,16143
0.30696210252326134,0.19721661007073205,0.5863984482450567,27.12,Jurassic,Reversed polarity,True,0.5730506904823705,Conglomerate,Middle,87.99,105.37,19832
0.2163625821224821,0.25328994855226905,0.8182852693258255,209.61,Cretaceous,Normal polarity,True,1.1434316811913685,Conglomerate,Middle,53.51,121.12,25474
0.7817976162784117,0.4332233909354634,0.4640432234327261,78.29,Triassic,Normal polarity,False,1.23919527736435,Limestone,Middle,70.17,268.61,46003
0.6489191529617402,0.4692480584843816,0.6942928436601579,15.75,Jurassic,Normal polarity,True,0.7081488686694462,Sandstone,Bottom,91.4,295.49,40987
0.5861400567459244,0.3702019845285524,0.40546477301876704,119.2,Devonian,Reversed polarity,True,1.3683670320129275,Limestone,Bottom,90.53,116.8,48915
0.1086434650523535,0.7966259514024117,0.6665136376272649,306.28,Permian,Normal polarity,True,0.5795603759746457,Shale,Bottom,95.91,322.53,36137
0.6217200267397419,0.22546847734283718,0.9544524001045727,45.9,Cambrian,Normal polarity,True,0.5594162269738964,Sandstone,Middle,104.68,114.22,39391
0.38962193345322405,0.028689098071176755,0.5753240629506448,330.18,Devonian,Normal polarity,True,1.4550945596032163,Sandstone,Middle,99.12,430.55,39716
0.6250573743585788,0.4979109728030391,0.16685947198905512,28.38,Jurassic,Reversed polarity,True,0.7476272267149664,Shale,Bottom,74.46,571.52,42352
0.5310165836020939,0.3766294204374423,0.34529633487012434,134.22,Carboniferous,Normal polarity,True,0.27004826563373224,Sandstone,Bottom,36.16,221.03,44321
0.2133115694710005,0.6730633978685946,0.2664239801314768,152.43,Triassic,Normal polarity,False,0.17828058102579408,Conglomerate,Top,89.43,299.62,22635
0.3629627949893885,0.3623060506655445,0.06370548563950121,217.93,Paleogene,Normal polarity,False,0.6203559498684599,Conglomerate,Bottom,121.0,156.09,34046
0.7838635920046946,0.4172936978763636,0.7740999360463156,32.13,Neogene,Normal polarity,True,0.24920425047139616,Shale,Bottom,79.86,287.72,50345
0.32053733251706884,0.20058928078395521,0.561358214594047,122.91,Cretaceous,Normal polarity,False,1.1155118160896715,Sandstone,Middle,15.79,347.1,24101
0.2050105429658225,0.4167975631300429,0.5022967913057984,178.1,Paleogene,Normal polarity,True,0.5863024369531672,Shale,Bottom,83.83,627.55,28309
0.49077363181922423,0.8223974465781692,0.48556330535391606,214.37,Carboniferous,Normal polarity,False,0.2116646022129114,Limestone,Top,57.92,475.73,41346
0.8043267706806443,0.6632104644866001,0.5651315151577727,132.15,Triassic,Normal polarity,False,1.1341248026978639,Limestone,Bottom,68.25,199.23,60070
0.23637892040123293,0.2217231546699183,0.44127427219581544,175.46,Triassic,Normal polarity,True,0.6032503549644179,Shale,Bottom,108.62,169.92,28484
0.5012682985106407,0.296098149311784,0.33679623858914,332.96,Jurassic,Reversed polarity,False,1.1962933795707118,Shale,Bottom,126.68,232.58,56378
0.836456982162816,0.18766619833320283,0.4484904022918803,72.49,Ordovician,Normal polarity,True,1.3077383503449593,Shale,Bottom,93.39,166.88,57676
0.5374756957427202,0.22747439494047605,0.4074180010261472,160.63,Cambrian,Normal polarity,False,0.5182583726030295,Limestone,Middle,17.95,214.41,40316
0.29182439668138527,0.37355210096092867,0.6367322864725398,62.98,Cretaceous,Normal polarity,True,1.2142703452090995,Sandstone,Bottom,32.63,292.16,25860
0.6017653028359973,0.33859416323460606,0.21278202147559086,166.27,Cambrian,Normal polarity,False,1.094489626674354,Limestone,Bottom,33.89,447.2,51366
1.0367143211843675,0.5526173161639533,0.3397573188494815,189.04,Cretaceous,Normal polarity,True,0.09008747245154014,Shale,Middle,103.01,245.47,60714
0.24503377381569535,0.6378379315223288,0.6040505240034937,139.43,Permian,Reversed polarity,False,0.8656556960521467,Limestone,Bottom,120.87,448.47,33826
0.7595117563981694,0.5498531031869741,0.6685676140465423,106.77,Triassic,Normal polarity,True,1.2550373043007634,Sandstone,Bottom,50.4,165.72,56600
0.06147267829943809,0.2237977811833165,0.4946833425911043,224.2,Paleogene,Normal polarity,False,1.9555680867748304,Conglomerate,Bottom,22.37,276.39,20596
0.3784771348487238,0.48377178933852016,0.7239551822717614,144.11,Cambrian,Normal polarity,True,0.9079238935831772,Shale,Middle,47.14,325.74,34767
0.9421388460171888,0.2529978644940972,0.8552926370659101,289.45,Cambrian,Normal polarity,True,1.7071814106611123,Sandstone,Bottom,55.01,393.79,80164
1.1900120536622056,0.4699816713960837,1.1442693781749236,273.29,Paleogene,Reversed polarity,True,1.249759202726071,Sandstone,Middle,81.21,121.15,78138
0.7159332105850789,0.5611917102103103,0.17624150096973926,156.39,Jurassic,Reversed polarity,False,1.0623871311797592,Sandstone,Bottom,24.23,631.7,54500
0.6228464229268782,0.3213132612356179,0.5063954939120621,163.0,Carboniferous,Normal polarity,True,0.29752547867493045,Sandstone,Bottom,34.53,58.05,50692
0.42375824064182055,0.36401300619462296,0.9398851274119567,10.24,Devonian,Normal polarity,True,0.5784487816975554,Conglomerate,Bottom,93.9,462.89,30795
0.5108436040995714,0.009923404173930145,1.2978210839457303,143.63,Paleogene,Normal polarity,False,1.7996095417350557,Sandstone,Bottom,46.03,117.93,40107
0.3039035440212596,0.3898945012149809,0.5495709220688829,125.39,Neogene,Normal polarity,False,0.9737754431677448,Shale,Bottom,98.05,383.3,29206
0.6494908933748327,0.9531595604314784,0.4496384986339568,70.77,Cambrian,Reversed polarity,False,1.2970312266132062,Conglomerate,Top,55.71,88.15,45730
0.5096007640225133,0.9999999999,0.5553298029574458,291.69,Paleogene,Normal polarity,True,1.203737536349243,Limestone,Bottom,32.34,552.91,58152
0.42496307398859384,0.5390630339700515,0.23967940623006345,110.17,Neogene,Normal polarity,False,0.661116087692898,Shale,Middle,96.99,251.95,28166
0.668624079255139,0.41623617313291145,0.16640834363161425,239.93,Devonian,Reversed polarity,True,0.9237645639812486,Sandstone,Bottom,75.2,343.67,58696
0.07345761405275392,0.14234914035605575,0.7550892572730512,113.37,Devonian,Normal polarity,False,0.6452906713131592,Shale,Bottom,109.1,244.76,16967
0.32393615192317093,0.7314864159076262,0.362904041058255,84.71,Cretaceous,Reversed polarity,True,0.026253151927287,Limestone,Bottom,78.26,298.95,30398
0.311570015281195,0.23231877550407917,0.22615757359024943,140.31,Jurassic,Reversed polarity,False,1.8520941896685963,Limestone,Bottom,143.74,489.38,28953
1.0111038649570814,0.13823717197458205,0.3896600017810846,2.2,Cambrian,Normal polarity,True,0.8289415133847751,Limestone,Middle,95.88,410.75,50802
0.7083136426526739,0.2404904709979247,0.5834330655352239,188.75,Cretaceous,Reversed polarity,False,0.7200321239552567,Sandstone,Bottom,106.94,480.6,58569
0.35914510577095116,0.2754768189325283,0.01666500711930541,111.5,Cretaceous,Reversed polarity,True,1.936479635974694,Conglomerate,Bottom,61.19,721.89,28891
0.5389613696016508,0.633979002338491,0.3669038691012498,347.17,Cambrian,Normal polarity,True,1.9488819627980325,Sandstone,Bottom,137.82,311.75,62086
0.41828928983391794,0.6405282560799258,0.6497541087298933,4.5,Devonian,Normal polarity,True,0.3697226722497153,Sandstone,Middle,88.03,424.05,27560
1.2599851020132729,0.5968753873868178,1.2146227728052172,221.04,Devonian,Normal polarity,True,2.4394069184189964,Limestone,Bottom,74.96,479.66,96466
0.2557435492027005,0.4844431367309699,0.7548414859877961,299.2,Jurassic,Normal polarity,True,1.374533332569921,Sandstone,Bottom,38.43,326.01,40564
0.13660219585713956,0.5243692648729711,1.2974125683908917,95.33,Cambrian,Normal polarity,False,0.5199045492004964,Conglomerate,Middle,44.99,433.34,20117
0.42343869086067243,0.18234600518584726,1.1615171866424054,244.44,Cretaceous,Reversed polarity,False,0.7187350416742524,Conglomerate,Bottom,106.11,450.93,42863
0.2756716991162987,0.3720064953190235,0.44651514907046114,122.32,Devonian,Normal polarity,False,0.27376531894652595,Shale,Bottom,17.31,74.82,28445
0.31659801231265716,0.45734711852710264,0.5621029338608311,214.24,Ordovician,Normal polarity,True,0.8530196652756313,Sandstone,Bottom,97.6,494.17,39532
0.28107714261314215,0.6674406685112895,0.14873485185858118,115.67,Cambrian,Normal polarity,True,1.3771006815381586,Conglomerate,Middle,47.59,83.69,25743
